country,group_i,group_j,connection_type,n_i,n_j,target_avg_degree,probability_p,max_possible_edges
Monaco,1,13,inter_group,427,653,0.44181457103227173,0.0006765919923924529,278831
Monaco,1,14,inter_group,427,650,0.35175553334455506,0.0005411623589916232,277550
Monaco,1,15,inter_group,427,2282,0.8447023693863632,0.00037015879464783667,974414
Monaco,2,3,inter_group,384,405,1.5994795814142522,0.003949332299788277,155520
Monaco,2,4,inter_group,384,440,0.14357107588748722,0.00032629789974428913,168960
Monaco,2,5,inter_group,384,412,0.11278419299419062,0.0002737480412480355,158208
Monaco,2,6,inter_group,384,417,0.35635571879577893,0.0008545700690546258,160128
Monaco,2,7,inter_group,384,433,0.7654049913100208,0.0017676789637644822,166272
Monaco,2,8,inter_group,384,444,1.047003777744923,0.0023581166165426194,170496
Monaco,2,9,inter_group,384,493,0.7113600890999185,0.0014429210732249868,189312
Monaco,2,10,inter_group,384,633,0.8835083948670368,0.0013957478591896317,243072
Monaco,2,11,inter_group,384,725,0.6802784590672858,0.000938315115954877,278400
Monaco,2,12,inter_group,384,751,1.1029925637592048,0.0014686984870295671,288384
Monaco,2,13,inter_group,384,653,0.3923540175897853,0.0006008484189736374,250752
Monaco,2,14,inter_group,384,650,0.3813031910469002,0.000586620293918308,249600
Monaco,2,15,inter_group,384,2282,1.3520931349106071,0.000592503564816217,876288
Monaco,3,4,inter_group,405,440,0.802801924758805,0.001824549828997284,178200
Monaco,3,5,inter_group,405,412,0.24704919532534747,0.0005996339692362802,166860
Monaco,3,6,inter_group,405,417,0.19975433924572192,0.000479027192435784,168885
Monaco,3,7,inter_group,405,433,0.36579911049335717,0.0008448016408622568,175365
Monaco,3,8,inter_group,405,444,0.8430987307573554,0.0018988710152192689,179820
Monaco,3,9,inter_group,405,493,1.280936705606661,0.002598248895753876,199665
Monaco,3,10,inter_group,405,633,1.036397885435404,0.0016372794398663568,256365
Monaco,3,11,inter_group,405,725,0.7591115850427259,0.001047050462127898,293625
Monaco,3,12,inter_group,405,751,1.4533108804058932,0.0019351676170517886,304155
Monaco,3,13,inter_group,405,653,0.22182902942085286,0.0003397075488833888,264465
Monaco,3,14,inter_group,405,650,0.37871608135216883,0.0005826401251571828,263250
Monaco,3,15,inter_group,405,2282,0.9411498657751493,0.0004124232540644826,924210
Monaco,4,5,inter_group,440,412,0.49379810442822264,0.0011985390884180162,181280
Monaco,4,6,inter_group,440,417,0.23158115529150017,0.0005553504923057558,183480
Monaco,4,7,inter_group,440,433,0.2057978681334664,0.000475283760123479,190520
Monaco,4,8,inter_group,440,444,0.274777229141212,0.0006188676332009279,195360
Monaco,4,9,inter_group,440,493,0.5826159582112087,0.001181776791503466,216920
Monaco,4,10,inter_group,440,633,0.6418270600051557,0.001013944802535791,278520
Monaco,4,11,inter_group,440,725,0.47733754314654414,0.0006583966112366127,319000
