Beta,0-19_mean,0-19_sd,0-19_ci95_low,0-19_ci95_high,20-39_mean,20-39_sd,20-39_ci95_low,20-39_ci95_high,40-59_mean,40-59_sd,40-59_ci95_low,40-59_ci95_high,60+_mean,60+_sd,60+_ci95_low,60+_ci95_high
0.264,0.9999406985708356,9.725534132547367e-05,0.9999058961939048,0.9999755009477663,0.9932102834541859,0.001146998046446949,0.9927998354745964,0.9936207314337755,0.9622623574144488,0.006330767964692053,0.9599969211929947,0.9645277936359028,0.8500568828213879,0.017470368978546424,0.8438051915720955,0.8563085740706803
0.268,0.9999525588566683,0.00010377019764910603,0.9999154251683429,0.9999896925449938,0.9931333772797188,0.0015412998280583613,0.9925818302196974,0.9936849243397403,0.9624841571609631,0.005636010277322194,0.9604673367849925,0.9645009775369338,0.848009101251422,0.017694249814061952,0.8416772952740438,0.8543409072288003
0.272,0.9999525588566683,9.265797184880688e-05,0.9999194016272763,0.9999857160860603,0.9933750823994728,0.0011363341700774397,0.9929684504390335,0.9937817143599121,0.9642902408111534,0.005174572942771957,0.9624385436646948,0.966141937957612,0.8592718998862344,0.01647036378373073,0.8533780559001196,0.8651657438723492
0.276,0.9999525588566684,0.00010377019764910603,0.999915425168343,0.9999896925449939,0.9936827070973412,0.0015725780902209156,0.9931199672549523,0.99424544693973,0.9650823827629911,0.005670182703473445,0.9630533339413706,0.9671114315846115,0.8577929465301478,0.016607580396642608,0.8518500002097176,0.8637358928505781
0.28,0.9999822095712506,5.428368201909601e-05,0.999962784405115,1.0000016347373861,0.9940672379696771,0.0015459511403504939,0.9935140264589282,0.994620449480426,0.966254752851711,0.0043219511609858645,0.9647081624914168,0.9678013432120053,0.8658703071672353,0.014921271065202983,0.8605307988911822,0.8712098154432885
0.28400000000000003,0.9999644191425013,7.237824269212804e-05,0.9999385189209873,0.9999903193640154,0.9945836079982421,0.001457865078646591,0.9940619176798512,0.995105298316633,0.9678073510773131,0.004046297838122597,0.966359401991768,0.9692553001628582,0.8724687144482367,0.017228434060549806,0.8663035984974737,0.8786338303989997
0.28800000000000003,0.9999644191425013,7.237824269212804e-05,0.9999385189209873,0.9999903193640154,0.9947264337508238,0.0011741114786575039,0.9943062833541246,0.995146584147523,0.9669201520912549,0.005672746491281638,0.9648901858299499,0.96895011835256,0.8682593856655288,0.017090718295420908,0.8621435506684082,0.8743752206626495
0.292,0.9999822095712506,5.428368201909601e-05,0.999962784405115,1.0000016347373861,0.9944078224566029,0.001415626832132297,0.9939012469006101,0.9949143980125956,0.9695817490494298,0.0052064881892126,0.9677186311787074,0.9714448669201523,0.8705346985210465,0.018058253113892444,0.8640726356356968,0.8769967614063962
0.296,0.9999762794283342,7.724114667412699e-05,0.9999486390389789,1.0000039198176895,0.994825313117996,0.001553565220874826,0.994269376943524,0.9953812492924681,0.9679024081115336,0.005369603117176199,0.965980920313477,0.9698238959095902,0.8749715585893062,0.01850970130409881,0.8683479470438402,0.8815951701347722
0.3,0.9999822095712506,5.428368201909601e-05,0.999962784405115,1.0000016347373861,0.9951109646231597,0.0011996243272818158,0.9946816845708314,0.9955402446754881,0.9700887198986058,0.004470666851457055,0.9684889123119385,0.9716885274852731,0.874061433447099,0.0149803760793481,0.8687007747133667,0.8794220921808312
