Country,Beta_Used,R0,Final_Size,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Young_Avg,Middle_Avg,Middle2_Avg,Old_Avg,Rank
Morocco,0.058,2.7489479682623514,0.7639258328262091,0.6749747010400275,0.9043439053666792,0.9468796189317374,0.9709449511582784,0.8917038839153405,0.8509503427694263,0.8206651671541334,0.7941672000749949,0.7644127744272308,0.7126164653603098,0.7033950111870746,0.5928479897142367,0.4416933544620097,0.3359032160964734,0.3334711351767047,0.406587833797264,0.8742857941241806,0.8393716484784737,0.6933180601722129,0.37941388488311295,125
Syrian Arab Republic,0.058,3.2566308792163543,0.8163658848309845,0.8245080349079564,0.9697030150920466,0.9751616249701888,0.9773172069668418,0.8549082276960013,0.8135615167616748,0.8230582775543246,0.8123174046396747,0.7831251267094916,0.6919346056888982,0.6612244916731034,0.5609217602167336,0.4704170143653461,0.6361406197987229,0.0670647546058723,0.0394691147442001,0.9366724704842584,0.8259613566629188,0.6743014960720567,0.30327287587853535,126
Saudi Arabia,0.058,2.771928016354344,0.8069083068703816,0.787223256385561,0.9478060500972262,0.9632070438871692,0.954670420558984,0.8717637209638702,0.8832468515138401,0.9042540647513938,0.898904996275607,0.8184972105887771,0.6890797427641738,0.6433738281827353,0.5365740146456186,0.4002485065581629,0.315947779366665,0.3047619289301024,0.1974464815921996,0.913226692732235,0.8895424083761778,0.6718811990453262,0.3046011741117825,127
Turkey,0.058,2.617558773424191,0.7432173875222061,0.6900260181607585,0.8720899183728136,0.9488412863996336,0.9644856339882236,0.8481006261564059,0.8247067425477034,0.831324104977252,0.8080933103406331,0.773787867763948,0.6825203824459499,0.6388279761742773,0.5607528777959108,0.4358998880387389,0.3623102196890321,0.3086673758874312,0.4204382045801816,0.8688607142303573,0.8280561960054985,0.6639722760450215,0.38182892204884594,128
Kuwait,0.058,2.91321600153322,0.7528157533659866,0.7751036944833053,0.935074655052431,0.9148910330117972,0.923283356157876,0.937739982957486,0.9868983039833464,0.9840445775509332,0.9212672039992252,0.8427245756618265,0.701811059309979,0.6178438718800374,0.4791823826529999,0.2945140384603456,0.3106765803098267,0.0634032116190241,0.0907531027973251,0.8870881846763524,0.9574875171227477,0.6603904723762106,0.18983673329663037,129
Bulgaria,0.058,2.820019780017036,0.6266004380979452,0.774390299444021,0.9052838829539934,0.9538207951932998,0.9741957148192156,0.9497717888068862,0.9375557884334024,0.8964908072696434,0.871934785165537,0.8308558394656453,0.7164597745035342,0.5996956001625271,0.4901876589469121,0.2934747852145416,0.1839642388385476,0.144416381977354,0.1219846780201939,0.9019226731026325,0.9139382924188671,0.6592997182696547,0.1859600210126593,130
Lebanon,0.058,2.552874314923339,0.7392849316793767,0.6840660336345121,0.8491649929445046,0.9287753332055944,0.9556982866250512,0.888148333822325,0.8324999091273848,0.8181184428206408,0.7903198679832872,0.7614586650457351,0.6827920106232821,0.6213420089489883,0.5306028685863461,0.4606560620908331,0.4302602905535053,0.4009185551479247,0.3254310664350598,0.8544261616024156,0.8322716384384095,0.6490488883010879,0.40431649355683075,131
Tunisia,0.058,2.83680616471891,0.7209168950747928,0.6362373023710365,0.8720273432337791,0.9363082315842988,0.978359671121362,0.9168588530091252,0.862367962244935,0.8036981440162916,0.764611502324177,0.7570281128597935,0.6794936771829196,0.6359663645688632,0.4964076639741536,0.3528589210043676,0.3312492783230446,0.3273270129238815,0.2645982362226732,0.8557331370776191,0.8368841153986322,0.6422239546464324,0.3190083621184917,132
Cabo Verde,0.058,3.9692285376490632,0.7868098986266674,0.8626938451589499,0.9635097128476344,0.9895700456320896,0.994546018239971,0.8965768287500244,0.7796837005349554,0.7346358897696977,0.7448805057432007,0.7423860279547331,0.6737675543208164,0.6153901572979863,0.5295543531924067,0.4987603686615042,0.4597067439007334,0.4173553882966065,0.314634147913614,0.9525799054696612,0.7889442311994697,0.6402745231914857,0.42261416219311454,133
Samoa,0.058,3.077883169165247,0.7834867757927069,0.7997159560657829,0.953735113895558,0.9722863767604764,0.9692671228977916,0.7964161311072482,0.7293085409969412,0.748746196510407,0.7961315993017478,0.769563323454747,0.652964477513878,0.6003199968171523,0.5195178711189837,0.3792068738192212,0.3506944907366451,0.30741878565586,0.3748738789037981,0.9237511424049023,0.767650616979086,0.6355914172261902,0.35304850727888115,134
Bosnia and Herzegovina,0.058,2.531434045298126,0.6218782455991825,0.5155581019943115,0.8351643916459242,0.9335846227956226,0.9650252196781696,0.7947097753412437,0.6882983926979334,0.6694006520734357,0.6591348652893668,0.6797014692043815,0.651849718200251,0.6203649339485688,0.5532324066394294,0.3874325552604889,0.4467406507603085,0.455578409139323,0.3294593329632252,0.812333084028507,0.7028859213504949,0.6262871319981577,0.4048027370308364,135
Sao Tome and Principe,0.058,3.267463209199319,0.8356132874452626,0.8958860117302794,0.9699857041176136,0.9695257353741236,0.9792007467221202,0.903005305267224,0.8381786049351595,0.7869643262744278,0.7459720810291076,0.7028098098532077,0.6445053400698078,0.5934588084991935,0.5484189216951747,0.4565659302748466,0.450300412916452,0.3987526713646452,0.2692414103315531,0.9536495494860342,0.8185300793764797,0.6222982200293459,0.3937151062218742,136
Tonga,0.058,3.5392656597955705,0.7734560996871654,0.7160193730935516,0.9273097734303696,0.9726480556904096,0.9891759590307666,0.8744177162402677,0.7835187346650061,0.7141269847331511,0.7200089921446708,0.7157527713969071,0.6478623107146557,0.5858625770928996,0.5363773655228619,0.4750203429286999,0.4003499419222291,0.3482366894774579,0.3739509004847159,0.9012882903112743,0.7730181069457739,0.621463756181831,0.39938946870327574,137
Iran,0.058,2.694802378517888,0.7241672041575171,0.6921723952533465,0.8744164473865592,0.9217228085838476,0.9706946342807504,0.9359484580097418,0.9073392742606708,0.8136040753404002,0.7371663357528135,0.6991943617287615,0.6263756337209896,0.5962577061791512,0.5154608652175291,0.3658249640444102,0.2822684859701687,0.2523897583266153,0.2340704189468795,0.864751571376126,0.8485145358409065,0.6093221417116078,0.2836384068220184,138
United Kingdom,0.058,1.7540562594889268,0.5406936509967062,0.4650681958623901,0.6353138237443274,0.6860310704279624,0.8479020685831257,0.6949736621031328,0.689938992410099,0.6491673513456048,0.6971713694513151,0.6940661494242487,0.6920838252541914,0.550640419442684,0.4827914316976813,0.3000780251842089,0.276274537415648,0.2680419189096024,0.1338735671462536,0.6585787896544514,0.682812843827538,0.6048954564547014,0.24456701216392823,139
Algeria,0.058,2.986591519931857,0.7359699283689872,0.6739992644020288,0.8685240063914275,0.9471627461478402,0.9817553336946684,0.9352170906689194,0.8741143577332777,0.7908403325773072,0.7550850802990062,0.7175274372736832,0.6390782260220758,0.5936386043938995,0.4616541767716383,0.3294043064105797,0.3102442364126924,0.2675200733764601,0.2101109461891741,0.8678603376589912,0.8388142153196277,0.6029746111153241,0.27931989059722656,140
Jordan,0.058,3.316616119420784,0.8071939352264584,0.8138774405704982,0.9661304565821842,0.9807113903936008,0.9793028890651672,0.9200929354968116,0.8522192098756902,0.8350233875502655,0.7888375875580593,0.7370180910977788,0.6178598290117319,0.5164806800015118,0.524678211062982,0.4293375719368051,0.4106928109913131,0.3153511830420411,0.1985144253841356,0.9350055441528626,0.8490432801202066,0.5990092027935011,0.33847399783857374,141
Uzbekistan,0.058,4.102778028449745,0.7414315478832523,0.6984676325070346,0.9167147047496388,0.9867459583918732,0.9958385211934928,0.8846353773916772,0.7630489802663544,0.7207245638746287,0.7157747072731775,0.7234375093591542,0.6249064381004807,0.5621624428721116,0.4201711575318499,0.4071981976514011,0.3352294308604721,0.32187461914809,0.3847845278748337,0.8994417042105098,0.7710459072014595,0.5826693869658992,0.36227169388369923,142
Germany,0.058,1.3037827736626917,0.2783406158951382,0.2604133520639363,0.2308367867312822,0.3310259208320562,0.5734654176990552,0.4422417486877603,0.361125274546003,0.383243413213028,0.3990257838686865,0.4374520679382023,0.4184912642262214,0.3446793773729759,0.1926656398249817,0.1214095288136685,0.0983656253937252,0.1147139274459468,0.0551812916875326,0.3489353693315825,0.3964090550788695,0.34832208734059533,0.09741759333521827,143
