Beta,0-19_mean,0-19_sd,0-19_ci95_low,0-19_ci95_high,20-39_mean,20-39_sd,20-39_ci95_low,20-39_ci95_high,40-59_mean,40-59_sd,40-59_ci95_low,40-59_ci95_high,60+_mean,60+_sd,60+_ci95_low,60+_ci95_high
0.212,0.9811837632473506,0.0028854654186111993,0.9801512127082166,0.9822163137864846,0.9938895417156287,0.002038818486606284,0.9931599598901238,0.9946191235411336,0.993740014524328,0.0018073991679366248,0.9930932450384606,0.9943867840101954,0.980150676506765,0.002289458148596667,0.9793314044300974,0.9809699485834327
0.216,0.9806238752249552,0.003404933039753778,0.9794054355849456,0.9818423148649648,0.9934782608695653,0.0020315072011834055,0.992751295353948,0.9942052263851825,0.9939288307915759,0.0018448637485007412,0.993268654777732,0.9945890068054198,0.9801429889298893,0.0020604357820518593,0.9794056714545571,0.9808803064052214
0.22,0.9820835832833433,0.003133875330257197,0.98096214039896,0.9832050261677266,0.9943595769682727,0.001961449455761185,0.993657681294886,0.9950614726416595,0.9941321713870734,0.0015552705282560145,0.9935756249761922,0.9946887177979546,0.9812653751537515,0.0024064355644778206,0.9804042432464113,0.9821265070610916
0.224,0.9825034993001399,0.003711585700471622,0.9811753254147955,0.9838316731854844,0.9944575009792405,0.0017090281917604823,0.993845933095108,0.9950690688633729,0.9948148148148148,0.0012913167477743943,0.9943527230512098,0.9952769065784198,0.9823416359163593,0.0022192872821238914,0.9815474741617702,0.9831357976709483
0.228,0.983523295340932,0.002763552183026903,0.9825343708928674,0.9845122197889965,0.9950646298472386,0.0015007280892319382,0.9945276011974981,0.9956016584969792,0.9948293391430648,0.0015212218100505272,0.9942849769095136,0.9953737013766161,0.9829643296432965,0.002137663136903325,0.9821993767139494,0.9837292825726436
0.232,0.9834233153369325,0.0028290070919032694,0.9824109681505419,0.9844356625233232,0.9954563258911087,0.0014468823250411806,0.9949385657006213,0.995974086081596,0.9956572258533042,0.0014852917955030039,0.9951257210103329,0.9961887306962754,0.983548585485855,0.0020126896622166116,0.982828353740076,0.984268817231634
0.23600000000000002,0.984883023395321,0.002721321221803382,0.9839092111026468,0.9858568356879951,0.9953388170779474,0.001565432916776107,0.9947786341030381,0.9958990000528566,0.9960058097312998,0.0012487019800729163,0.9955589674664694,0.9964526519961302,0.9845018450184501,0.0019432058413707614,0.9838064777386296,0.9851972122982705
0.24,0.9853629274145173,0.0027494469758068086,0.9843790504500323,0.9863468043790022,0.995045045045045,0.001637895862774065,0.994458931537933,0.995631158552157,0.9954829339143064,0.0016522242042865292,0.9948916930760339,0.996074174752579,0.9850092250922509,0.0018169709344057518,0.9843590303937421,0.9856594197907597
0.244,0.9847030593881223,0.0024746226275418146,0.9838175270536363,0.9855885917226083,0.995515080297689,0.0015077183796173893,0.9949755502046597,0.9960546103907183,0.9961074800290486,0.0010357706986667008,0.9957368342446876,0.9964781258134096,0.9861546740467406,0.0018415192726825604,0.9854956948381979,0.9868136532552834
0.248,0.986002799440112,0.002748243189857779,0.9850193532448966,0.9869862456353274,0.9956521739130435,0.0014441373361809824,0.9951353960042045,0.9961689518218825,0.9962381989832971,0.0012818179011032235,0.995779506338319,0.9966968916282752,0.9860316728167281,0.001871355921507389,0.9853620167005255,0.9867013289329307
0.252,0.9866026794641073,0.0024974996994194714,0.9857089606745875,0.9874963982536271,0.996102624363494,0.0014677116408771185,0.9955774104980614,0.9966278382289265,0.9966013071895425,0.0011522647773948296,0.996188974534488,0.9970136398445971,0.9866466789667895,0.001514566345885047,0.986104698360503,0.987188659573076
0.256,0.9857828434313137,0.0027966560328838404,0.9847820729227154,0.9867836139399121,0.9960242851547199,0.0015405213414525529,0.9954730166725525,0.9965755536368872,0.9967175018155409,0.001318327494057332,0.9962457443805135,0.9971892592505682,0.9873308733087331,0.0018219439750762779,0.9866788990304753,0.987982847586991
